Date,Open,High,Low,Close,Adj Close,Volume
2013-04-30,110.3125,110.328125,110.3046875,110.3125,110.3125,205643
2013-05-01,110.3203125,110.3359375,110.3046875,110.328125,110.328125,157562
2013-05-02,110.3203125,110.3359375,110.3125,110.328125,110.328125,109613
2013-05-03,110.3359375,110.3359375,110.2890625,110.296875,110.296875,160089
2013-05-06,110.3046875,110.3046875,110.2890625,110.296875,110.296875,85261
2013-05-07,110.3046875,110.3046875,110.28125,110.28125,110.28125,101088
2013-05-08,110.2890625,110.296875,110.2734375,110.28125,110.28125,176877
2013-05-09,110.28125,110.3046875,110.28125,110.28125,110.28125,145001
2013-05-10,110.28125,110.2890625,110.2421875,110.2578125,110.2578125,320075
2013-05-13,110.25,110.2578125,110.234375,110.25,110.25,162713
2013-05-14,110.25,110.265625,110.2265625,110.25,110.25,159884
2013-05-15,110.234375,110.265625,110.2265625,110.2578125,110.2578125,188194
2013-05-16,110.2578125,110.28125,110.25,110.28125,110.28125,160337
2013-05-17,110.2734375,110.2734375,110.234375,110.2421875,110.2421875,168912
2013-05-20,110.2421875,110.2578125,110.234375,110.25,110.25,105714
2013-05-21,110.2578125,110.265625,110.2421875,110.2578125,110.2578125,149132
2013-05-22,110.2578125,110.28125,110.2265625,110.234375,110.234375,442147
2013-05-23,110.234375,110.25,110.21875,110.2421875,110.2421875,459386
2013-05-24,110.2421875,110.2421875,110.21875,110.234375,110.234375,239998
2013-05-28,110.2265625,110.234375,110.140625,110.171875,110.171875,1060138
2013-05-29,110.15625,110.1953125,110.1015625,110.171875,110.171875,799561
2013-05-30,110.1640625,110.1796875,110.15625,110.171875,110.171875,347544
2013-05-31,110.1796875,110.1875,110.1328125,110.1640625,110.1640625,137387
2013-06-03,110.1640625,110.1953125,110.1484375,110.1796875,110.1796875,65370
2013-06-04,110.1796875,110.1875,110.1640625,110.1796875,110.1796875,42932
2013-06-05,110.171875,110.1953125,110.1640625,110.1875,110.1875,21278
2013-06-06,110.203125,110.203125,110.1796875,110.1953125,110.1953125,19292
2013-06-07,110.1953125,110.2109375,110.125,110.1796875,110.1796875,15508
2013-06-10,110.15625,110.171875,110.140625,110.15625,110.15625,17490
2013-06-11,110.1640625,110.171875,110.125,110.1484375,110.1484375,18095
2013-06-12,110.1328125,110.15625,110.125,110.1328125,110.1328125,15870
2013-06-13,110.1328125,110.203125,110.1328125,110.1640625,110.1640625,14016
2013-06-14,110.203125,110.234375,110.1953125,110.234375,110.234375,15775
2013-06-17,110.1953125,110.2578125,110.1953125,110.2421875,110.2421875,6937
2013-06-18,110.25,110.25,110.234375,110.25,110.25,3705
2013-06-19,110.2578125,110.265625,110.1953125,110.1953125,110.1953125,3515
2013-06-20,110.203125,110.203125,110.1328125,110.1484375,110.1484375,4971
2013-06-21,110.1328125,110.1328125,110.0703125,110.0703125,110.0703125,11428
2013-06-24,110.0234375,110.0234375,110.0234375,110.0234375,110.0234375,2154
2013-06-25,110.0,110.015625,109.9453125,110.0078125,110.0078125,1306
2013-06-26,110.0546875,110.0703125,109.9296875,110.0703125,110.0703125,1603
2013-06-27,110.1484375,110.1484375,110.140625,110.140625,110.140625,2122
2013-06-28,110.171875,110.171875,110.0859375,110.09375,110.09375,224650
2013-07-01,109.9921875,110.0234375,109.96875,110.0,110.0,121762
2013-07-02,110.0,110.0234375,109.984375,110.0078125,110.0078125,120976
2013-07-03,110.0,110.0390625,109.921875,109.96875,109.96875,158469
2013-07-05,109.9375,110.0390625,109.8828125,109.90625,109.90625,273447
2013-07-08,109.90625,109.984375,109.8828125,109.96875,109.96875,147209
2013-07-09,109.96875,109.984375,109.9453125,109.96875,109.96875,115398
2013-07-10,109.953125,110.0,109.9453125,109.9765625,109.9765625,134344
2013-07-11,110.0078125,110.0703125,110.0078125,110.0546875,110.0546875,138488
2013-07-12,110.0703125,110.1015625,110.015625,110.0234375,110.0234375,168215
2013-07-15,110.03125,110.078125,110.0,110.0625,110.0625,108336
2013-07-16,110.0703125,110.09375,110.0546875,110.0859375,110.0859375,129839
2013-07-17,110.078125,110.15625,110.0703125,110.125,110.125,159191
2013-07-18,110.125,110.15625,110.1015625,110.109375,110.109375,112878
2013-07-19,110.1171875,110.1484375,110.109375,110.1328125,110.1328125,93001
2013-07-22,110.140625,110.1640625,110.125,110.125,110.125,97595
2013-07-23,110.140625,110.140625,110.109375,110.1171875,110.1171875,113877
2013-07-24,110.125,110.1328125,110.0625,110.078125,110.078125,130686
2013-07-25,110.078125,110.140625,110.0703125,110.09375,110.09375,125803
2013-07-26,110.140625,110.15625,110.125,110.15625,110.15625,88625
2013-07-29,110.15625,110.171875,110.125,110.1484375,110.1484375,103096
2013-07-30,110.140625,110.15625,110.1328125,110.140625,110.140625,131458
2013-07-31,110.1484375,110.1640625,110.0859375,110.15625,110.15625,234011
2013-08-01,110.15625,110.1640625,110.1015625,110.109375,110.109375,176060
2013-08-02,110.1171875,110.171875,110.0703125,110.171875,110.171875,267479
2013-08-05,110.1640625,110.1796875,110.140625,110.15625,110.15625,128807
2013-08-06,110.15625,110.171875,110.140625,110.1640625,110.1640625,110947
2013-08-07,110.15625,110.1796875,110.15625,110.171875,110.171875,103532
2013-08-08,110.1796875,110.1875,110.1640625,110.1796875,110.1796875,74938
2013-08-09,110.1796875,110.1875,110.1640625,110.171875,110.171875,101934
2013-08-12,110.171875,110.1875,110.15625,110.171875,110.171875,82234
2013-08-13,110.15625,110.1640625,110.1015625,110.1171875,110.1171875,171525
2013-08-14,110.1171875,110.140625,110.109375,110.125,110.125,104480
2013-08-15,110.125,110.1328125,110.0546875,110.09375,110.09375,228215
2013-08-16,110.0859375,110.09375,110.0546875,110.0703125,110.0703125,155038
2013-08-19,110.078125,110.078125,110.046875,110.0625,110.0625,137869
2013-08-20,110.0546875,110.1015625,110.0546875,110.09375,110.09375,144201
2013-08-21,110.09375,110.09375,110.03125,110.0546875,110.0546875,201178
2013-08-22,110.046875,110.046875,109.984375,109.9921875,109.9921875,282352
2013-08-23,109.9921875,110.03125,109.9609375,110.0078125,110.0078125,361530
2013-08-26,110.0234375,110.046875,110.0,110.03125,110.03125,305437
2013-08-27,110.0390625,110.078125,110.0234375,110.0625,110.0625,437689
2013-08-28,110.078125,110.078125,110.0234375,110.03125,110.03125,471787
2013-08-29,110.0390625,110.046875,110.0078125,110.0390625,110.0390625,462049
2013-08-30,110.03125,110.0703125,110.0234375,110.0625,110.0625,111916
2013-09-03,110.0234375,110.0390625,109.96875,110.0,110.0,49918
2013-09-04,110.0,110.0,109.890625,109.9140625,109.9140625,34084
2013-09-05,109.9296875,109.9296875,109.796875,109.8203125,109.8203125,50657
2013-09-06,109.8203125,109.953125,109.8203125,109.921875,109.921875,14980
2013-09-09,109.9375,109.96875,109.9375,109.9609375,109.9609375,16519
2013-09-10,109.9375,109.9375,109.8984375,109.90625,109.90625,4084
2013-09-11,109.90625,109.9609375,109.90625,109.9609375,109.9609375,6245
2013-09-12,109.9765625,109.9921875,109.96875,109.984375,109.984375,16215
2013-09-13,109.953125,110.0,109.9453125,109.9765625,109.9765625,9983
2013-09-16,110.15625,110.15625,110.0625,110.0625,110.0625,10241
2013-09-17,110.09375,110.1171875,110.09375,110.1015625,110.1015625,2533
2013-09-18,110.0859375,110.1953125,110.078125,110.1875,110.1875,3321
2013-09-19,110.203125,110.203125,110.15625,110.1796875,110.1796875,282
2013-09-20,110.171875,110.1953125,110.15625,110.1796875,110.1796875,3687
2013-09-23,110.1875,110.1875,110.140625,110.1640625,110.1640625,4621
2013-09-24,110.1796875,110.1875,110.171875,110.171875,110.171875,442
2013-09-25,110.171875,110.1953125,110.171875,110.1875,110.1875,164
2013-09-26,110.1953125,110.1953125,110.1796875,110.1875,110.1875,5557
2013-09-27,110.1953125,110.21875,110.1875,110.203125,110.203125,950
2013-09-30,110.2421875,110.25,110.1875,110.1875,110.1875,204556
2013-10-01,110.125,110.1328125,110.09375,110.1015625,110.1015625,144992
2013-10-02,110.1015625,110.171875,110.1015625,110.1328125,110.1328125,200967
2013-10-03,110.140625,110.1640625,110.1171875,110.1484375,110.1484375,220003
2013-10-04,110.15625,110.1640625,110.1171875,110.125,110.125,149538
2013-10-07,110.1171875,110.15625,110.0859375,110.0859375,110.0859375,156408
2013-10-08,110.0859375,110.1015625,110.0,110.015625,110.015625,278713
2013-10-09,110.0078125,110.0859375,110.0078125,110.078125,110.078125,173067
2013-10-10,110.078125,110.109375,110.0546875,110.0859375,110.0859375,154463
2013-10-11,110.1015625,110.1171875,110.0859375,110.109375,110.109375,85557
2013-10-14,110.09375,110.109375,110.046875,110.0546875,110.0546875,28204
2013-10-15,110.0625,110.1015625,110.0546875,110.0859375,110.0859375,115344
2013-10-16,110.0859375,110.1328125,110.0625,110.1171875,110.1171875,142646
2013-10-17,110.125,110.171875,110.125,110.1484375,110.1484375,187382
2013-10-18,110.1484375,110.171875,110.140625,110.1484375,110.1484375,80031
2013-10-21,110.1484375,110.1640625,110.1328125,110.140625,110.140625,70805
2013-10-22,110.140625,110.1953125,110.1328125,110.1875,110.1875,94133
2013-10-23,110.1796875,110.1953125,110.140625,110.15625,110.15625,106370
2013-10-24,110.140625,110.1640625,110.140625,110.1484375,110.1484375,109392
2013-10-25,110.1484375,110.1796875,110.140625,110.171875,110.171875,66878
2013-10-28,110.1640625,110.1796875,110.1484375,110.171875,110.171875,97507
2013-10-29,110.171875,110.1953125,110.1640625,110.1875,110.1875,125963
2013-10-30,110.1875,110.21875,110.1796875,110.1953125,110.1953125,195651
2013-10-31,110.1953125,110.21875,110.1875,110.2109375,110.2109375,144438
2013-11-01,110.203125,110.21875,110.1953125,110.1953125,110.1953125,93008
2013-11-04,110.1953125,110.2265625,110.1953125,110.21875,110.21875,101451
2013-11-05,110.21875,110.234375,110.1875,110.21875,110.21875,179482
2013-11-06,110.2265625,110.2578125,110.2265625,110.25,110.25,188474
2013-11-07,110.2421875,110.296875,110.234375,110.2578125,110.2578125,210313
2013-11-08,110.2578125,110.265625,110.1796875,110.2109375,110.2109375,193135
2013-11-11,110.1953125,110.2109375,110.1875,110.203125,110.203125,30601
2013-11-12,110.1953125,110.203125,110.1640625,110.171875,110.171875,131828
2013-11-13,110.171875,110.2421875,110.171875,110.1953125,110.1953125,128233
2013-11-14,110.234375,110.2578125,110.21875,110.25,110.25,117066
2013-11-15,110.2578125,110.265625,110.2265625,110.2421875,110.2421875,94699
2013-11-18,110.2421875,110.2734375,110.2421875,110.265625,110.265625,127258
2013-11-19,110.265625,110.2734375,110.234375,110.234375,110.234375,196949
2013-11-20,110.25,110.3046875,110.234375,110.28125,110.28125,227227
2013-11-21,110.265625,110.296875,110.2578125,110.2890625,110.2890625,230958
2013-11-22,110.2734375,110.2734375,110.25,110.265625,110.265625,330068
2013-11-25,110.265625,110.2734375,110.25,110.2578125,110.2578125,388048
2013-11-26,110.2734375,110.28125,110.2578125,110.2734375,110.2734375,750174
2013-11-27,110.2734375,110.296875,110.265625,110.2890625,110.2890625,315783
2013-11-29,110.2890625,110.296875,110.2734375,110.2890625,110.2890625,49223
2013-12-02,110.28125,110.2890625,110.2734375,110.28125,110.28125,74059
2013-12-03,110.2890625,110.296875,110.2734375,110.28125,110.28125,40080
2013-12-04,110.2734375,110.28125,110.2421875,110.265625,110.265625,38009
2013-12-05,110.2734375,110.2734375,110.2421875,110.25,110.25,5133
2013-12-06,110.2578125,110.2578125,110.21875,110.2421875,110.2421875,7339
2013-12-09,110.25,110.2578125,110.234375,110.234375,110.234375,7867
2013-12-10,110.2578125,110.2578125,110.234375,110.25,110.25,10214
2013-12-11,110.2578125,110.2578125,110.234375,110.234375,110.234375,2357
2013-12-12,110.2265625,110.2265625,110.15625,110.1875,110.1875,3450
2013-12-13,110.1796875,110.1953125,110.1640625,110.1953125,110.1953125,8860
2013-12-16,110.1640625,110.1953125,110.1640625,110.1875,110.1875,6801
2013-12-17,110.1796875,110.203125,110.1796875,110.203125,110.203125,9120
2013-12-18,110.21875,110.234375,110.1875,110.234375,110.234375,9247
2013-12-19,110.203125,110.2109375,110.1640625,110.1796875,110.1796875,9861
2013-12-20,110.171875,110.1796875,110.1015625,110.171875,110.171875,2934
2013-12-23,110.1640625,110.203125,110.09375,110.1875,110.1875,969
2013-12-24,110.1796875,110.1796875,110.1796875,110.1796875,110.1796875,331
2013-12-26,110.1796875,110.1796875,110.1640625,110.1640625,110.1640625,699
2013-12-27,110.203125,110.203125,110.1796875,110.1796875,110.1796875,224
2013-12-30,110.140625,110.234375,110.140625,110.21875,110.21875,1963
2013-12-31,110.203125,110.21875,110.1640625,110.1640625,110.1640625,84628
2014-01-02,109.8984375,109.921875,109.8828125,109.90625,109.90625,96243
2014-01-03,109.90625,109.90625,109.8671875,109.875,109.875,129077
2014-01-06,109.875,109.8984375,109.8671875,109.8984375,109.8984375,111298
2014-01-07,109.890625,109.9140625,109.890625,109.90625,109.90625,139952
2014-01-08,109.8984375,109.90625,109.8203125,109.828125,109.828125,274194
2014-01-09,109.8359375,109.8515625,109.8125,109.828125,109.828125,175685
2014-01-10,109.8203125,109.9609375,109.8125,109.953125,109.953125,284476
2014-01-13,109.953125,109.9921875,109.9375,109.9921875,109.9921875,162949
2014-01-14,109.984375,109.984375,109.921875,109.9296875,109.9296875,202165
2014-01-15,109.9296875,109.9453125,109.890625,109.90625,109.90625,181434
2014-01-16,109.90625,109.9375,109.8984375,109.9140625,109.9140625,306201
2014-01-17,109.9140625,109.9453125,109.90625,109.9296875,109.9296875,151278
2014-01-21,109.9375,109.953125,109.90625,109.9375,109.9375,179607
2014-01-22,109.9296875,109.9296875,109.8671875,109.8828125,109.8828125,214096
2014-01-23,109.875,109.9921875,109.8671875,109.96875,109.96875,231047
2014-01-24,109.9609375,110.078125,109.953125,110.0,110.0,230648
2014-01-27,110.0,110.0234375,109.96875,109.9921875,109.9921875,161000
2014-01-28,110.0,110.015625,109.9609375,110.015625,110.015625,146084
2014-01-29,110.0,110.0859375,109.9765625,110.0703125,110.0703125,205653
2014-01-30,110.0546875,110.0859375,110.0390625,110.078125,110.078125,216056
2014-01-31,110.078125,110.125,110.0703125,110.1015625,110.1015625,191939
2014-02-03,110.109375,110.1796875,110.0859375,110.15625,110.15625,216829
2014-02-04,110.1640625,110.171875,110.1328125,110.140625,110.140625,211077
2014-02-05,110.1328125,110.171875,110.1171875,110.125,110.125,161069
2014-02-06,110.125,110.140625,110.09375,110.109375,110.109375,168487
2014-02-07,110.109375,110.171875,110.09375,110.1484375,110.1484375,132567
2014-02-10,110.1484375,110.1640625,110.1328125,110.140625,110.140625,109016
2014-02-11,110.1484375,110.1484375,110.09375,110.1015625,110.1015625,147709
2014-02-12,110.1015625,110.109375,110.0625,110.0703125,110.0703125,228192
2014-02-13,110.078125,110.140625,110.0625,110.125,110.125,109971
2014-02-14,110.1328125,110.1484375,110.109375,110.125,110.125,142667
2014-02-18,110.1328125,110.171875,110.125,110.15625,110.15625,148139
2014-02-19,110.1640625,110.1875,110.109375,110.125,110.125,164167
2014-02-20,110.1171875,110.1484375,110.09375,110.1171875,110.1171875,181560
2014-02-21,110.1171875,110.140625,110.09375,110.1328125,110.1328125,171410
2014-02-24,110.1328125,110.140625,110.109375,110.1171875,110.1171875,259123
2014-02-25,110.125,110.1484375,110.1171875,110.1328125,110.1328125,497249
2014-02-26,110.140625,110.171875,110.1328125,110.1640625,110.1640625,677469
2014-02-27,110.1640625,110.1875,110.15625,110.1796875,110.1796875,453245
2014-02-28,110.171875,110.1875,110.140625,110.171875,110.171875,124986
2014-03-03,110.1953125,110.2421875,110.1796875,110.203125,110.203125,32686
2014-03-04,110.1953125,110.203125,110.1484375,110.15625,110.15625,27545
2014-03-05,110.1484375,110.171875,110.1328125,110.1640625,110.1640625,14642
2014-03-06,110.15625,110.1640625,110.1171875,110.125,110.125,15497
2014-03-07,110.125,110.140625,110.0625,110.0625,110.0625,10313
2014-03-10,110.0859375,110.0859375,110.0546875,110.0703125,110.0703125,5516
2014-03-11,110.0703125,110.0859375,110.0625,110.0703125,110.0703125,1531
2014-03-12,110.1015625,110.1015625,110.0859375,110.09375,110.09375,1447
2014-03-13,110.09375,110.140625,110.046875,110.1328125,110.1328125,6089
2014-03-14,110.125,110.15625,110.125,110.1328125,110.1328125,2822
2014-03-17,110.125,110.1328125,110.1015625,110.109375,110.109375,5305
2014-03-18,110.109375,110.140625,110.109375,110.1328125,110.1328125,1664
2014-03-19,110.125,110.1328125,109.984375,110.0078125,110.0078125,3269
2014-03-20,110.03125,110.03125,109.9921875,110.0,110.0,3134
2014-03-21,110.0,110.0390625,109.984375,110.015625,110.015625,3974
2014-03-24,109.9765625,109.9921875,109.9453125,109.984375,109.984375,7243
2014-03-25,110.015625,110.015625,110.0078125,110.015625,110.015625,588
2014-03-26,110.0078125,110.078125,110.0078125,110.0625,110.0625,1311
2014-03-27,110.0234375,110.0859375,110.0234375,110.0703125,110.0703125,4517
2014-03-28,110.0859375,110.0859375,110.0546875,110.0703125,110.0703125,4041
2014-03-31,110.0703125,110.1171875,110.0703125,110.109375,110.109375,244614
2014-04-01,109.7890625,109.796875,109.75,109.7734375,109.7734375,249655
2014-04-02,109.765625,109.7734375,109.7109375,109.7265625,109.7265625,246615
2014-04-03,109.7265625,109.75,109.71875,109.7265625,109.7265625,125792
2014-04-04,109.7265625,109.828125,109.6875,109.8203125,109.8203125,229300
2014-04-07,109.8203125,109.875,109.8046875,109.859375,109.859375,244824
2014-04-08,109.859375,109.875,109.828125,109.8671875,109.8671875,351775
2014-04-09,109.8671875,109.953125,109.8359375,109.921875,109.921875,276911
2014-04-10,109.9375,109.9921875,109.921875,109.984375,109.984375,280634
2014-04-11,109.9765625,110.0,109.9453125,109.9765625,109.9765625,163749
2014-04-14,109.96875,110.0,109.9296875,109.9609375,109.9609375,156590
2014-04-15,109.9453125,109.9609375,109.9140625,109.9453125,109.9453125,251482
2014-04-16,109.9453125,109.953125,109.9140625,109.9296875,109.9296875,172976
2014-04-17,109.9375,109.953125,109.859375,109.8828125,109.8828125,204941
2014-04-21,109.875,109.90625,109.859375,109.890625,109.890625,69275
2014-04-22,109.890625,109.90625,109.859375,109.8671875,109.8671875,164279
2014-04-23,109.8828125,109.9140625,109.875,109.8984375,109.8984375,204873
2014-04-24,109.8828125,109.90625,109.859375,109.890625,109.890625,196117
2014-04-25,109.8984375,109.9296875,109.8984375,109.9140625,109.9140625,155176
2014-04-28,109.9140625,109.921875,109.8828125,109.9140625,109.9140625,184297
2014-04-29,109.8984375,109.90625,109.8671875,109.890625,109.890625,211627
2014-04-30,109.8984375,109.953125,109.875,109.9375,109.9375,222693
2014-05-01,109.9453125,109.9765625,109.9296875,109.953125,109.953125,187221
2014-05-02,109.9609375,109.9609375,109.8359375,109.921875,109.921875,337710
2014-05-05,109.9375,109.953125,109.9140625,109.9296875,109.9296875,154927
2014-05-06,109.9375,109.9375,109.9140625,109.921875,109.921875,138859
2014-05-07,109.921875,109.984375,109.90625,109.9765625,109.9765625,230320
2014-05-08,109.96875,110.015625,109.953125,110.0,110.0,241331
2014-05-09,110.0,110.03125,109.9921875,110.015625,110.015625,209394
2014-05-12,110.015625,110.0234375,109.9765625,109.9921875,109.9921875,174861
2014-05-13,109.984375,110.0234375,109.9765625,110.015625,110.015625,161125
2014-05-14,110.0234375,110.0859375,110.015625,110.0625,110.0625,237863
2014-05-15,110.0546875,110.09375,110.015625,110.078125,110.078125,292591
2014-05-16,110.078125,110.0859375,110.0546875,110.0703125,110.0703125,250548
2014-05-19,110.0625,110.1171875,110.0625,110.1015625,110.1015625,216872
2014-05-20,110.1015625,110.1328125,110.078125,110.1171875,110.1171875,264065
2014-05-21,110.109375,110.125,110.078125,110.109375,110.109375,453086
2014-05-22,110.109375,110.109375,110.078125,110.0859375,110.0859375,180136
2014-05-23,110.09375,110.1171875,110.0859375,110.109375,110.109375,246939
2014-05-27,110.109375,110.125,110.078125,110.09375,110.09375,708879
2014-05-28,110.1015625,110.1484375,110.09375,110.1328125,110.1328125,635610
2014-05-29,110.125,110.15625,110.109375,110.1328125,110.1328125,309552
2014-05-30,110.109375,110.140625,110.1015625,110.1328125,110.1328125,107062
2014-06-02,110.1171875,110.125,110.0859375,110.0859375,110.0859375,47364
2014-06-03,110.109375,110.1171875,110.0859375,110.0859375,110.0859375,20398
2014-06-04,110.1015625,110.1171875,110.0625,110.0703125,110.0703125,66495
2014-06-05,110.09375,110.109375,110.0703125,110.1015625,110.1015625,8765
2014-06-06,110.1171875,110.1171875,110.0546875,110.0703125,110.0703125,6307
2014-06-09,110.0546875,110.0546875,110.03125,110.03125,110.03125,3075
2014-06-10,110.03125,110.0390625,110.0078125,110.015625,110.015625,5752
2014-06-11,110.0234375,110.0390625,110.0078125,110.015625,110.015625,5236
2014-06-12,110.0078125,110.03125,109.9921875,110.03125,110.03125,1462
2014-06-13,110.0,110.0,109.96875,109.984375,109.984375,992
2014-06-16,109.9609375,109.9921875,109.953125,109.953125,109.953125,1585
2014-06-17,109.953125,109.953125,109.921875,109.921875,109.921875,1381
2014-06-18,109.9140625,110.0,109.9140625,109.9375,109.9375,1570
2014-06-19,110.0,110.0234375,109.984375,109.984375,109.984375,2975
2014-06-20,110.0234375,110.0390625,109.9765625,109.9921875,109.9921875,7154
2014-06-23,110.0,110.0,109.9921875,109.9921875,109.9921875,544
2014-06-24,110.0078125,110.03125,109.984375,109.984375,109.984375,1268
2014-06-25,110.03125,110.03125,110.0234375,110.0234375,110.0234375,401
2014-06-26,110.046875,110.0625,110.046875,110.0546875,110.0546875,618
2014-06-27,110.0625,110.09375,110.046875,110.0625,110.0625,1705
2014-06-30,110.0625,110.0625,110.0625,110.0625,110.0625,158694
2014-07-01,109.7890625,109.796875,109.7578125,109.7734375,109.7734375,173546
