Date,Open,High,Low,Close,Adj Close,Volume
2013-04-22,132.953125,133.25,132.765625,133.09375,133.09375,916075
2013-04-23,133.09375,133.5625,133.0,133.078125,133.078125,1431798
2013-04-24,133.03125,133.203125,132.875,133.109375,133.109375,1010240
2013-04-25,133.046875,133.140625,132.890625,133.0625,133.0625,863792
2013-04-26,133.078125,133.46875,133.046875,133.4375,133.4375,838469
2013-04-29,133.375,133.546875,133.34375,133.453125,133.453125,698342
2013-04-30,133.421875,133.75,133.34375,133.359375,133.359375,1158072
2013-05-01,133.359375,133.78125,133.28125,133.609375,133.609375,792192
2013-05-02,133.625,133.71875,133.40625,133.640625,133.640625,1041902
2013-05-03,133.65625,133.71875,132.765625,132.859375,132.859375,1815301
2013-05-06,132.921875,132.9375,132.640625,132.671875,132.671875,747942
2013-05-07,132.765625,132.890625,132.53125,132.625,132.625,870605
2013-05-08,132.671875,132.875,132.53125,132.78125,132.78125,1060507
2013-05-09,132.75,132.984375,132.6875,132.71875,132.71875,1298741
2013-05-10,132.6875,132.765625,131.875,132.078125,132.078125,1911587
2013-05-13,131.984375,132.171875,131.734375,131.96875,131.96875,1314286
2013-05-14,131.984375,132.15625,131.515625,131.71875,131.71875,1500469
2013-05-15,131.578125,132.03125,131.5,131.84375,131.84375,1614634
2013-05-16,131.875,132.53125,131.71875,132.46875,132.46875,1713148
2013-05-17,132.296875,132.53125,131.78125,131.859375,131.859375,1484973
2013-05-20,131.890625,132.109375,131.640625,131.8125,131.8125,1190631
2013-05-21,131.8125,132.09375,131.515625,131.90625,131.90625,1662154
2013-05-22,132.0,132.375,131.109375,131.234375,131.234375,3004542
2013-05-23,131.125,131.734375,130.875,131.265625,131.265625,2443629
2013-05-24,131.28125,131.609375,131.15625,131.34375,131.34375,1393877
2013-05-28,131.296875,131.390625,130.078125,130.390625,130.390625,2983900
2013-05-29,130.171875,130.5625,129.59375,130.46875,130.46875,3416985
2013-05-30,130.5625,130.71875,130.171875,130.484375,130.484375,1749474
2013-05-31,130.5625,130.9375,129.8125,130.25,130.25,586449
2013-06-03,130.28125,130.9375,129.9375,130.421875,130.421875,210549
2013-06-04,130.625,130.625,130.203125,130.34375,130.34375,125984
2013-06-05,130.28125,130.9375,130.25,130.5625,130.5625,102955
2013-06-06,130.59375,131.4375,130.34375,130.796875,130.796875,54545
2013-06-07,130.84375,131.109375,129.921875,130.140625,130.140625,37429
2013-06-10,129.96875,130.203125,129.625,129.8125,129.8125,37583
2013-06-11,129.875,130.078125,129.21875,129.921875,129.921875,54517
2013-06-12,130.03125,130.15625,129.671875,129.703125,129.703125,22607
2013-06-13,129.703125,130.5,129.671875,130.0625,130.0625,37708
2013-06-14,130.390625,130.75,130.3125,130.625,130.625,11474
2013-06-17,130.5625,130.78125,130.28125,130.359375,130.359375,20393
2013-06-18,130.265625,130.328125,130.03125,130.28125,130.28125,22085
2013-06-19,130.28125,130.390625,129.875,129.890625,129.890625,1812988
2013-06-20,127.578125,127.625,126.640625,127.09375,127.09375,2329173
2013-06-21,127.078125,127.375,126.015625,126.265625,126.265625,1891970
2013-06-24,126.21875,126.25,125.015625,125.953125,125.953125,1973159
2013-06-25,126.015625,126.546875,125.515625,125.703125,125.703125,1599760
2013-06-26,125.609375,126.4375,125.328125,126.15625,126.15625,1407693
2013-06-27,126.21875,126.78125,126.0625,126.640625,126.640625,1308690
2013-06-28,126.703125,126.921875,125.984375,126.5625,126.5625,1436070
2013-07-01,126.375,126.6875,125.96875,126.53125,126.53125,852394
2013-07-02,126.65625,126.8125,126.421875,126.609375,126.609375,812642
2013-07-03,126.578125,127.078125,126.1875,126.359375,126.359375,874195
2013-07-05,126.203125,126.609375,124.484375,124.65625,124.65625,1729783
2013-07-08,124.625,125.34375,124.359375,125.28125,125.28125,1050649
2013-07-09,125.34375,125.609375,125.125,125.5,125.5,826053
2013-07-10,125.46875,125.71875,125.15625,125.28125,125.28125,1149948
2013-07-11,125.875,126.5,125.84375,126.3125,126.3125,1274382
2013-07-12,126.25,126.796875,126.0625,126.09375,126.09375,972626
2013-07-15,126.15625,126.609375,125.8125,126.5,126.5,762137
2013-07-16,126.59375,126.828125,126.4375,126.59375,126.59375,843310
2013-07-17,126.578125,127.3125,126.34375,127.015625,127.015625,1287702
2013-07-18,126.984375,127.28125,126.609375,126.75,126.75,1011918
2013-07-19,126.78125,127.15625,126.703125,127.09375,127.09375,654620
2013-07-22,127.078125,127.3125,127.0625,127.109375,127.109375,603203
2013-07-23,127.203125,127.21875,126.78125,126.953125,126.953125,778470
2013-07-24,127.03125,127.046875,126.109375,126.421875,126.421875,1133171
2013-07-25,126.4375,126.671875,126.09375,126.296875,126.296875,1201656
2013-07-26,126.59375,126.8125,126.453125,126.6875,126.6875,700602
2013-07-29,126.625,126.8125,126.375,126.53125,126.53125,677973
2013-07-30,126.4375,126.65625,126.359375,126.421875,126.421875,740638
2013-07-31,126.40625,126.625,125.53125,126.4375,126.4375,1660001
2013-08-01,126.5,126.546875,125.359375,125.375,125.375,1340420
2013-08-02,125.5,126.625,125.15625,126.578125,126.578125,1561903
2013-08-05,126.5625,126.640625,126.171875,126.34375,126.34375,699487
2013-08-06,126.375,126.484375,126.1875,126.359375,126.359375,672231
2013-08-07,126.359375,126.75,126.328125,126.640625,126.640625,946211
2013-08-08,126.640625,126.90625,126.578125,126.8125,126.8125,920049
2013-08-09,126.75,126.875,126.640625,126.8125,126.8125,520223
2013-08-12,126.796875,126.984375,126.484375,126.625,126.625,732539
2013-08-13,126.515625,126.515625,125.578125,125.703125,125.703125,1390906
2013-08-14,125.671875,125.90625,125.5625,125.78125,125.78125,785023
2013-08-15,125.796875,125.875,124.8125,125.5,125.5,1682284
2013-08-16,125.421875,125.46875,124.65625,124.984375,124.984375,1145450
2013-08-19,125.015625,125.015625,124.484375,124.609375,124.609375,1021671
2013-08-20,124.65625,125.28125,124.65625,125.171875,125.171875,1036793
2013-08-21,125.15625,125.234375,124.390625,124.71875,124.71875,1278075
2013-08-22,124.46875,124.5625,124.078125,124.265625,124.265625,1225230
2013-08-23,124.390625,125.046875,124.0,124.859375,124.859375,1476295
2013-08-26,124.9375,125.265625,124.796875,125.046875,125.046875,1078713
2013-08-27,125.15625,125.875,125.03125,125.734375,125.734375,1923633
2013-08-28,125.75,125.84375,125.140625,125.265625,125.265625,2402128
2013-08-29,125.375,125.5625,124.84375,125.5,125.5,1774220
2013-08-30,125.40625,125.578125,125.046875,125.34375,125.34375,406590
2013-09-03,125.0,125.0,124.140625,124.65625,124.65625,177881
2013-09-04,124.59375,124.6875,124.109375,124.1875,124.1875,50762
2013-09-05,124.15625,124.21875,123.40625,123.53125,123.53125,68251
2013-09-06,123.421875,124.71875,123.328125,124.078125,124.078125,56292
2013-09-09,124.078125,124.609375,124.03125,124.484375,124.484375,17549
2013-09-10,124.3125,124.34375,123.96875,124.15625,124.15625,54748
2013-09-11,124.03125,124.59375,124.03125,124.53125,124.53125,35930
2013-09-12,124.625,124.9375,124.515625,124.5625,124.5625,12783
2013-09-13,124.5,124.8125,124.15625,124.671875,124.671875,10108
2013-09-16,125.703125,125.796875,125.03125,125.0625,125.0625,15130
2013-09-17,125.265625,125.453125,125.109375,125.21875,125.21875,8527
2013-09-18,125.296875,126.875,124.875,126.578125,126.578125,29861
2013-09-19,126.796875,126.921875,126.109375,126.125,126.125,1437341
2013-09-20,125.140625,125.4375,124.921875,125.296875,125.296875,911777
2013-09-23,125.265625,125.609375,125.078125,125.453125,125.453125,643931
2013-09-24,125.53125,126.046875,125.5,125.9375,125.9375,889838
2013-09-25,125.859375,126.3125,125.796875,126.28125,126.28125,977861
2013-09-26,126.140625,126.25,125.921875,126.09375,126.09375,928675
2013-09-27,126.015625,126.484375,125.90625,126.34375,126.34375,869080
2013-09-30,126.546875,126.671875,126.09375,126.390625,126.390625,1098252
2013-10-01,126.421875,126.4375,126.0,126.125,126.125,1096668
2013-10-02,126.015625,126.65625,125.953125,126.390625,126.390625,1109162
2013-10-03,126.4375,126.859375,126.15625,126.578125,126.578125,1107023
2013-10-04,126.59375,126.640625,126.125,126.1875,126.1875,750416
2013-10-07,126.28125,126.5625,126.265625,126.296875,126.296875,615195
2013-10-08,126.328125,126.5,126.09375,126.265625,126.265625,841292
2013-10-09,126.265625,126.5,126.046875,126.265625,126.265625,1015011
2013-10-10,126.15625,126.1875,125.671875,125.984375,125.984375,1310681
2013-10-11,126.015625,126.40625,125.9375,126.109375,126.109375,866391
2013-10-14,126.34375,126.359375,125.671875,125.921875,125.921875,190176
2013-10-15,125.765625,126.078125,125.65625,125.859375,125.859375,899938
2013-10-16,125.78125,126.3125,125.515625,126.265625,126.265625,1164710
2013-10-17,126.296875,127.0,126.234375,126.953125,126.953125,1189868
2013-10-18,126.890625,127.359375,126.8125,126.890625,126.890625,990417
2013-10-21,126.890625,126.96875,126.640625,126.75,126.75,597937
2013-10-22,126.765625,127.515625,126.71875,127.5,127.5,1186695
2013-10-23,127.46875,127.796875,127.46875,127.65625,127.65625,870293
2013-10-24,127.546875,127.765625,127.375,127.40625,127.40625,844838
2013-10-25,127.40625,127.671875,127.34375,127.609375,127.609375,609105
2013-10-28,127.5625,127.65625,127.375,127.5625,127.5625,498134
2013-10-29,127.515625,127.75,127.4375,127.71875,127.71875,763596
2013-10-30,127.6875,128.0625,127.296875,127.515625,127.515625,1249334
2013-10-31,127.46875,127.765625,127.078125,127.359375,127.359375,1469826
2013-11-01,127.234375,127.28125,126.6875,126.78125,126.78125,1110369
2013-11-04,126.6875,127.0625,126.671875,126.984375,126.984375,543146
2013-11-05,126.9375,127.046875,126.390625,126.5625,126.5625,1134295
2013-11-06,126.546875,127.03125,126.5,126.921875,126.921875,1030712
2013-11-07,126.90625,127.421875,126.859375,127.140625,127.140625,1270096
2013-11-08,127.1875,127.703125,125.953125,126.109375,126.109375,1609004
2013-11-11,126.078125,126.265625,126.0,126.03125,126.03125,162444
2013-11-12,126.015625,126.09375,125.71875,125.90625,125.90625,889123
2013-11-13,125.890625,126.765625,125.859375,126.359375,126.359375,920571
2013-11-14,126.671875,126.96875,126.421875,126.84375,126.84375,1350405
2013-11-15,126.890625,126.96875,126.578125,126.765625,126.765625,715898
2013-11-18,126.703125,127.15625,126.65625,127.046875,127.046875,739043
2013-11-19,127.09375,127.171875,126.703125,126.734375,126.734375,916513
2013-11-20,126.734375,127.078125,126.21875,126.359375,126.359375,1612710
2013-11-21,126.28125,126.46875,125.90625,126.359375,126.359375,1614183
2013-11-22,126.390625,126.640625,126.28125,126.578125,126.578125,980192
2013-11-25,126.609375,126.8125,126.421875,126.671875,126.671875,1654732
2013-11-26,126.765625,127.0625,126.671875,127.0625,127.0625,2242573
2013-11-27,126.9375,126.96875,126.40625,126.75,126.75,1537505
2013-11-29,126.671875,126.703125,126.46875,126.640625,126.640625,240474
2013-12-02,126.5,126.59375,126.015625,126.15625,126.15625,191595
2013-12-03,126.171875,126.515625,126.09375,126.390625,126.390625,94654
2013-12-04,126.328125,126.40625,125.78125,125.9375,125.9375,106279
2013-12-05,125.96875,126.046875,125.515625,125.734375,125.734375,76839
2013-12-06,125.65625,125.9375,125.125,125.578125,125.578125,38475
2013-12-09,125.59375,125.9375,125.59375,125.6875,125.6875,12489
2013-12-10,125.765625,126.21875,125.765625,126.171875,126.171875,38806
2013-12-11,126.0625,126.109375,125.71875,125.8125,125.8125,8908
2013-12-12,125.734375,125.859375,125.4375,125.5625,125.5625,13507
2013-12-13,125.578125,125.65625,125.46875,125.5625,125.5625,11589
2013-12-16,125.609375,125.796875,125.46875,125.53125,125.53125,634511
2013-12-17,124.203125,124.609375,124.171875,124.546875,124.546875,655984
2013-12-18,124.546875,124.75,123.78125,124.296875,124.296875,1296718
2013-12-19,124.140625,124.25,123.421875,123.65625,123.65625,1295056
2013-12-20,123.6875,123.875,123.265625,123.734375,123.734375,872224
2013-12-23,123.71875,123.75,123.40625,123.4375,123.4375,398009
2013-12-24,123.4375,123.546875,123.0,123.046875,123.046875,202004
2013-12-26,123.0625,123.09375,122.90625,122.984375,122.984375,133045
2013-12-27,123.015625,123.21875,122.828125,122.984375,122.984375,380023
2013-12-30,123.03125,123.28125,122.84375,123.21875,123.21875,358631
2013-12-31,123.234375,123.28125,122.765625,123.046875,123.046875,351455
2014-01-02,122.796875,123.28125,122.78125,123.21875,123.21875,611562
2014-01-03,123.15625,123.390625,123.046875,123.171875,123.171875,527322
2014-01-06,123.09375,123.59375,122.9375,123.46875,123.46875,683923
2014-01-07,123.484375,123.6875,123.40625,123.6875,123.6875,721163
2014-01-08,123.609375,123.609375,123.0,123.109375,123.109375,1220424
2014-01-09,123.125,123.359375,123.015625,123.328125,123.328125,1051953
2014-01-10,123.3125,124.359375,123.265625,124.296875,124.296875,1683252
2014-01-13,124.265625,124.640625,124.234375,124.578125,124.578125,762470
2014-01-14,124.5625,124.578125,124.109375,124.171875,124.171875,838856
2014-01-15,124.125,124.265625,123.75,123.96875,123.96875,1028370
2014-01-16,123.921875,124.375,123.859375,124.265625,124.265625,842611
2014-01-17,124.296875,124.5,124.15625,124.421875,124.421875,703983
2014-01-21,124.453125,124.578125,124.0,124.375,124.375,889144
2014-01-22,124.3125,124.375,123.890625,123.96875,123.96875,869154
2014-01-23,123.90625,124.90625,123.84375,124.78125,124.78125,1653026
2014-01-24,124.71875,125.5,124.671875,125.0625,125.0625,1875923
2014-01-27,125.203125,125.296875,124.8125,124.8125,124.8125,1257348
2014-01-28,124.984375,125.125,124.65625,125.078125,125.078125,1198504
2014-01-29,124.84375,125.734375,124.71875,125.625,125.625,1982503
2014-01-30,125.5625,125.640625,125.1875,125.453125,125.453125,1392073
2014-01-31,125.4375,125.90625,125.34375,125.75,125.75,1387281
2014-02-03,125.78125,126.5,125.609375,126.421875,126.421875,1618164
2014-02-04,126.40625,126.46875,126.0625,126.140625,126.140625,1231484
2014-02-05,126.09375,126.46875,125.796875,125.875,125.875,1470239
2014-02-06,125.84375,125.953125,125.53125,125.609375,125.609375,1093130
2014-02-07,125.609375,126.28125,125.21875,125.96875,125.96875,1765816
2014-02-10,125.859375,126.109375,125.828125,125.9375,125.9375,651835
2014-02-11,125.953125,125.984375,125.453125,125.578125,125.578125,1073023
2014-02-12,125.515625,125.609375,125.09375,125.25,125.25,1056413
2014-02-13,125.265625,125.8125,125.25,125.75,125.75,1176248
2014-02-14,125.765625,125.96875,125.5625,125.640625,125.640625,848225
2014-02-18,125.65625,126.0625,125.515625,125.953125,125.953125,956454
2014-02-19,125.9375,126.28125,125.65625,125.734375,125.734375,1042209
2014-02-20,125.671875,126.0625,125.359375,125.5,125.5,1468950
2014-02-21,125.53125,125.640625,125.265625,125.609375,125.609375,975735
2014-02-24,125.609375,125.75,125.359375,125.46875,125.46875,1200898
2014-02-25,125.53125,125.875,125.484375,125.828125,125.828125,1820361
2014-02-26,125.796875,126.171875,125.6875,126.078125,126.078125,2282827
2014-02-27,126.140625,126.40625,126.046875,126.3125,126.3125,1414793
2014-02-28,126.328125,126.421875,125.765625,126.109375,126.109375,367518
2014-03-03,126.734375,126.75,126.265625,126.578125,126.578125,192604
2014-03-04,126.546875,126.578125,125.828125,125.921875,125.921875,77379
2014-03-05,125.90625,126.046875,125.671875,125.9375,125.9375,60130
2014-03-06,125.890625,125.9375,125.484375,125.609375,125.609375,32307
2014-03-07,125.6875,125.75,124.9375,125.140625,125.140625,31879
2014-03-10,125.15625,125.34375,125.046875,125.25,125.25,14376
2014-03-11,125.203125,125.421875,125.125,125.375,125.375,8165
2014-03-12,125.296875,125.8125,125.296875,125.65625,125.65625,9086
2014-03-13,125.59375,126.3125,125.40625,126.21875,126.21875,12241
2014-03-14,126.28125,126.578125,126.09375,126.265625,126.265625,12562
2014-03-17,126.234375,126.25,125.890625,125.890625,125.890625,12070
2014-03-19,126.15625,126.15625,124.78125,125.0625,125.0625,19104
2014-03-20,125.03125,125.125,124.859375,124.9375,124.9375,1588779
2014-03-21,123.453125,123.546875,123.265625,123.453125,123.453125,984094
2014-03-24,123.46875,123.53125,123.078125,123.421875,123.421875,1183796
2014-03-25,123.421875,123.5625,123.265625,123.46875,123.46875,1050629
2014-03-26,123.34375,123.921875,123.28125,123.796875,123.796875,1214639
2014-03-27,123.8125,123.953125,123.578125,123.859375,123.859375,1434929
2014-03-28,123.75,123.90625,123.40625,123.5625,123.5625,976086
2014-03-31,123.453125,123.546875,123.125,123.5,123.5,1290581
2014-04-01,123.53125,123.546875,123.28125,123.359375,123.359375,969829
2014-04-02,123.40625,123.421875,122.84375,122.921875,122.921875,1319552
2014-04-03,122.890625,123.09375,122.828125,122.96875,122.96875,1106944
2014-04-04,122.890625,123.71875,122.703125,123.671875,123.671875,2049766
2014-04-07,123.65625,124.0,123.625,123.859375,123.859375,1123125
2014-04-08,123.8125,124.09375,123.703125,124.046875,124.046875,1219288
2014-04-09,124.015625,124.265625,123.71875,124.203125,124.203125,1259609
2014-04-10,124.1875,124.90625,124.140625,124.703125,124.703125,1752487
2014-04-11,124.515625,124.9375,124.46875,124.796875,124.796875,1224315
2014-04-14,124.828125,125.078125,124.453125,124.59375,124.59375,958768
2014-04-15,124.5,124.875,124.359375,124.59375,124.59375,1383060
2014-04-16,124.5625,124.640625,124.296875,124.375,124.375,1054875
2014-04-17,124.40625,124.546875,123.625,123.75,123.75,1141002
2014-04-21,123.71875,123.953125,123.578125,123.734375,123.734375,433570
2014-04-22,123.75,123.890625,123.5,123.625,123.625,928263
2014-04-23,123.75,124.09375,123.65625,123.953125,123.953125,1022979
2014-04-24,123.828125,124.0625,123.59375,123.921875,123.921875,1400257
2014-04-25,123.96875,124.3125,123.921875,124.0625,124.0625,1054779
2014-04-28,124.0625,124.203125,123.75,124.09375,124.09375,1106876
2014-04-29,123.90625,124.0625,123.6875,124.0,124.0,1129567
2014-04-30,124.015625,124.453125,123.8125,124.421875,124.421875,1531195
2014-05-01,124.421875,124.796875,124.296875,124.65625,124.65625,952433
2014-05-02,124.578125,124.90625,123.78125,124.65625,124.65625,2456385
2014-05-05,124.703125,124.890625,124.515625,124.578125,124.578125,729086
2014-05-06,124.578125,124.703125,124.4375,124.640625,124.640625,966666
2014-05-07,124.65625,124.96875,124.46875,124.875,124.875,1497808
2014-05-08,124.84375,125.15625,124.765625,125.109375,125.109375,1431017
2014-05-09,125.0,125.1875,124.90625,125.0,125.0,935111
2014-05-12,124.96875,124.984375,124.671875,124.734375,124.734375,717142
2014-05-13,124.71875,125.140625,124.640625,125.0625,125.0625,1044585
2014-05-14,125.09375,125.8125,125.03125,125.625,125.625,1597706
2014-05-15,125.578125,126.15625,125.390625,125.921875,125.921875,2035636
2014-05-16,125.9375,126.015625,125.6875,125.78125,125.78125,1078930
2014-05-19,125.6875,126.046875,125.65625,125.734375,125.734375,950868
2014-05-20,125.671875,126.046875,125.625,126.0,126.0,1172304
2014-05-21,125.953125,126.109375,125.5625,125.8125,125.8125,1303774
2014-05-22,125.796875,125.875,125.5625,125.625,125.625,1095637
2014-05-23,125.65625,125.90625,125.609375,125.796875,125.796875,808374
2014-05-27,125.75,125.921875,125.609375,125.90625,125.90625,1944336
2014-05-28,125.890625,126.53125,125.875,126.484375,126.484375,2967600
2014-05-29,126.421875,126.765625,126.21875,126.40625,126.40625,1711331
2014-05-30,126.25,126.34375,126.03125,126.328125,126.328125,313666
2014-06-02,126.140625,126.203125,125.640625,125.71875,125.71875,196147
2014-06-03,125.75,125.828125,125.1875,125.265625,125.265625,111428
2014-06-04,125.203125,125.453125,125.046875,125.15625,125.15625,51300
2014-06-05,125.203125,125.53125,124.90625,125.359375,125.359375,37798
2014-06-06,125.421875,125.796875,125.1875,125.234375,125.234375,21210
2014-06-09,125.25,125.25,124.953125,125.0625,125.0625,11719
2014-06-10,125.125,125.171875,124.796875,124.890625,124.890625,14564
2014-06-11,124.796875,125.125,124.6875,124.96875,124.96875,9905
2014-06-12,124.90625,125.46875,124.828125,125.40625,125.40625,6573
2014-06-13,125.25,125.265625,124.859375,125.171875,125.171875,9926
2014-06-16,125.28125,125.375,125.046875,125.171875,125.171875,12850
2014-06-17,125.15625,125.25,124.75,124.75,124.75,4287
2014-06-18,124.75,125.34375,124.703125,125.09375,125.09375,3501
2014-06-19,125.390625,125.59375,125.15625,125.234375,125.234375,1324008
2014-06-20,124.375,124.453125,124.078125,124.265625,124.265625,849313
2014-06-23,124.375,124.53125,124.21875,124.265625,124.265625,659782
2014-06-24,124.25,124.640625,124.21875,124.5625,124.5625,1130867
2014-06-25,124.59375,125.078125,124.546875,124.796875,124.796875,1181032
2014-06-26,124.765625,125.171875,124.703125,125.078125,125.078125,1131588
2014-06-27,125.0,125.28125,124.984375,125.09375,125.09375,751827
2014-06-30,125.09375,125.234375,124.953125,125.171875,125.171875,825135
2014-07-01,125.078125,125.15625,124.8125,124.875,124.875,832276
2014-07-02,124.859375,124.984375,124.375,124.390625,124.390625,1074349
2014-07-03,124.4375,124.5,123.8125,124.21875,124.21875,1313422
2014-07-07,124.21875,124.421875,124.0625,124.390625,124.390625,637578
2014-07-08,124.40625,124.875,124.328125,124.75,124.75,1023765
2014-07-09,124.765625,125.0,124.421875,124.984375,124.984375,1146552
2014-07-10,124.90625,125.484375,124.90625,125.171875,125.171875,1404292
2014-07-11,125.125,125.375,125.03125,125.21875,125.21875,662222
2014-07-14,125.21875,125.25,124.96875,124.96875,124.96875,558109
2014-07-15,124.984375,125.25,124.75,124.90625,124.90625,1330613
2014-07-16,124.921875,125.046875,124.75,124.890625,124.890625,722272
2014-07-17,124.984375,125.671875,124.96875,125.359375,125.359375,1531360
2014-07-18,125.59375,125.734375,125.15625,125.28125,125.28125,1002418
2014-07-21,125.234375,125.515625,125.1875,125.265625,125.265625,710502
2014-07-22,125.3125,125.453125,125.0625,125.40625,125.40625,1022281
2014-07-23,125.421875,125.546875,125.296875,125.421875,125.421875,608591
2014-07-24,125.40625,125.46875,124.953125,125.046875,125.046875,1174382
2014-07-25,125.109375,125.359375,124.9375,125.3125,125.3125,942499
2014-07-28,125.296875,125.328125,125.0625,125.125,125.125,765567
2014-07-29,125.15625,125.4375,125.03125,125.375,125.375,1129557
2014-07-30,125.34375,125.421875,124.4375,124.65625,124.65625,1830910
2014-07-31,124.6875,124.765625,124.234375,124.609375,124.609375,1885354
2014-08-01,124.640625,125.390625,124.40625,125.25,125.25,2342641
2014-08-04,125.25,125.5625,125.171875,125.375,125.375,752790
2014-08-05,125.4375,125.546875,125.09375,125.390625,125.390625,1180650
